,idx,price
0,0,0.2102745177915955
1,1,0.21971716047315248
2,2,0.22915980315470946
3,3,0.23860244583626644
4,4,0.24804508851782342
5,5,0.2574877311993804
6,6,0.22553672871116062
7,7,0.19358572622294085
8,8,0.1616347237347211
9,9,0.12968372124650132
10,10,0.09773271875828154
11,11,0.06578171627006177
12,12,0.08049941786923019
13,13,0.09521711946839861
14,14,0.10993482106756704
15,15,0.12465252266673546
16,16,0.1393702242659039
17,17,0.1540879258650723
18,18,0.15733007280401165
19,19,0.16057221974295097
20,20,0.1638143666818903
21,21,0.16705651362082966
22,22,0.17029866055976897
23,23,0.17354080749870832
24,24,0.2026071663685774
25,25,0.2316735252384465
26,26,0.2607398841083156
27,27,0.2898062429781847
28,28,0.31887260184805377
29,29,0.34793896071792285
30,30,0.3798437903474381
31,31,0.4117486199769533
32,32,0.4436534496064685
33,33,0.4755582792359837
34,34,0.507463108865499
35,35,0.5393679384950142
36,36,0.5395645106266528
37,37,0.5397610827582914
38,38,0.5399576548899301
39,39,0.5401542270215687
40,40,0.5403507991532073
41,41,0.5405473712848459
42,42,0.5002741637340563
43,43,0.4600009561832668
44,44,0.4197277486324773
45,45,0.37945454108168775
46,46,0.3391813335308982
47,47,0.2989081259801087
48,48,0.2609918904198396
49,49,0.2230756548595706
50,50,0.18515941929930152
51,51,0.14724318373903247
52,52,0.10932694817876343
53,53,0.07141071261849435
54,54,0.049635623280212565
55,55,0.027860533941930783
56,56,0.006085444603649001
57,57,-0.015689644734632788
58,58,-0.03746473407291458
59,59,-0.05923982341119635
60,60,-0.048999120753714896
61,61,-0.03875841809623344
62,62,-0.028517715438751992
63,63,-0.018277012781270537
64,64,-0.008036310123789081
65,65,0.0022043925336923675
66,66,0.004973235187276806
67,67,0.007742077840861246
68,68,0.010510920494445686
69,69,0.013279763148030125
70,70,0.016048605801614563
71,71,0.018817448455199004
72,72,0.029066962718730174
73,73,0.039316476982261345
74,74,0.04956599124579252
75,75,0.05981550550932369
76,76,0.07006501977285487
77,77,0.08031453403638604
78,78,0.08119861043685846
79,79,0.08208268683733089
80,80,0.0829667632378033
81,81,0.08385083963827572
82,82,0.08473491603874815
83,83,0.08561899243922057
84,84,0.07865477022095087
85,85,0.07169054800268118
86,86,0.06472632578441148
87,87,0.05776210356614178
88,88,0.05079788134787209
89,89,0.043833659129602395
90,90,0.04995885968654087
91,91,0.05608406024347933
92,92,0.062209260800417804
93,93,0.06833446135735627
94,94,0.07445966191429473
95,95,0.08058486247123321
96,96,0.0977161106838019
97,97,0.1148473588963706
98,98,0.1319786071089393
99,99,0.149109855321508
100,100,0.16624110353407667
101,101,0.18337235174664537
102,102,0.22316014364571302
103,103,0.26294793554478063
104,104,0.30273572744384825
105,105,0.3425235193429159
106,106,0.3823113112419836
107,107,0.4220991031410512
108,108,0.4478303343623342
109,109,0.4735615655836173
110,110,0.49929279680490035
111,111,0.5250240280261833
112,112,0.5507552592474664
113,113,0.5764864904687494
114,114,0.5860618703508894
115,115,0.5956372502330295
116,116,0.6052126301151695
117,117,0.6147880099973094
118,118,0.6243633898794495
119,119,0.6339387697615895
120,120,0.5926352066200608
121,121,0.5513316434785321
122,122,0.5100280803370034
123,123,0.4687245171954747
124,124,0.42742095405394603
125,125,0.38611739091241737
126,126,0.3665305399135879
127,127,0.34694368891475846
128,128,0.327356837915929
129,129,0.30776998691709956
130,130,0.2881831359182701
131,131,0.26859628491944065
132,132,0.2502069427657845
133,133,0.23181760061212833
134,134,0.2134282584584722
135,135,0.195038916304816
136,136,0.17664957415115987
137,137,0.15826023199750372
138,138,0.16692927962985235
139,139,0.17559832726220098
140,140,0.1842673748945496
141,141,0.19293642252689824
142,142,0.20160547015924687
143,143,0.2102745177915955
