,idx,price
0,0,0.0941614451611194
1,1,0.12796060387753494
2,2,0.16175976259395047
3,3,0.195558921310366
4,4,0.22935808002678154
5,5,0.2631572387431971
6,6,0.25025169467758435
7,7,0.23734615061197162
8,8,0.2244406065463589
9,9,0.21153506248074616
10,10,0.19862951841513343
11,11,0.1857239743495207
12,12,0.17246312674589925
13,13,0.15920227914227783
14,14,0.14594143153865638
15,15,0.13268058393503493
16,16,0.11941973633141349
17,17,0.10615888872779206
18,18,0.12825754300729214
19,19,0.15035619728679225
20,20,0.17245485156629237
21,21,0.19455350584579245
22,22,0.21665216012529254
23,23,0.23875081440479265
24,24,0.23320978358306454
25,25,0.2276687527613364
26,26,0.22212772193960828
27,27,0.21658669111788018
28,28,0.21104566029615207
29,29,0.20550462947442394
30,30,0.24505731952189738
31,31,0.2846100095693708
32,32,0.32416269961684424
33,33,0.3637153896643177
34,34,0.4032680797117911
35,35,0.44282076975926454
36,36,0.45724862808834854
37,37,0.47167648641743254
38,38,0.48610434474651654
39,39,0.5005322030756005
40,40,0.5149600614046845
41,41,0.5293879197337685
42,42,0.5021011224585519
43,43,0.47481432518333516
44,44,0.44752752790811845
45,45,0.42024073063290174
46,46,0.392953933357685
47,47,0.36566713608246837
48,48,0.31781632321832
49,49,0.2699655103541716
50,50,0.2221146974900232
51,51,0.1742638846258748
52,52,0.12641307176172642
53,53,0.07856225889757801
54,54,0.06521489459248989
55,55,0.051867530287401764
56,56,0.03852016598231364
57,57,0.02517280167722552
58,58,0.011825437372137398
59,59,-0.0015219269329507235
60,60,0.0011779565189957947
61,61,0.0038778399709423128
62,62,0.0065777234228888305
63,63,0.009277606874835349
64,64,0.011977490326781868
65,65,0.014677373778728384
66,66,0.008535492429256091
67,67,0.0023936110797837997
68,68,-0.0037482702696884918
69,69,-0.009890151619160785
70,70,-0.016032032968633078
71,71,-0.022173914318105368
72,72,-0.0059562959142002506
73,73,0.010261322489704867
74,74,0.02647894089360998
75,75,0.042696559297515105
76,76,0.058914177701420226
77,77,0.07513179610532535
78,78,0.057860400851409255
79,79,0.04058900559749317
80,80,0.023317610343577086
81,81,0.0060462150896609945
82,82,-0.011225180164255097
83,83,-0.02849657541817117
84,84,-0.022776051618568494
85,85,-0.01705552781896582
86,86,-0.011335004019363142
87,87,-0.005614480219760465
88,88,0.00010604357984221255
89,89,0.005826567379444883
90,90,0.017156972443333786
91,91,0.028487377507222685
92,92,0.039817782571111585
93,93,0.05114818763500049
94,94,0.06247859269888939
95,95,0.07380899776277829
96,96,0.0966572277132127
97,97,0.11950545766364712
98,98,0.14235368761408151
99,99,0.16520191756451594
100,100,0.18805014751495036
101,101,0.21089837746538476
102,102,0.27401141500296217
103,103,0.3371244525405396
104,104,0.40023749007811704
105,105,0.46335052761569445
106,106,0.5264635651532719
107,107,0.5895766026908493
108,108,0.6095256756334224
109,109,0.6294747485759956
110,110,0.6494238215185687
111,111,0.6693728944611418
112,112,0.689321967403715
113,113,0.7092710403462881
114,114,0.6811887939667833
115,115,0.6531065475872786
116,116,0.6250243012077739
117,117,0.596942054828269
118,118,0.5688598084487643
119,119,0.5407775620692595
120,120,0.5090360057341315
121,121,0.47729444939900356
122,122,0.4455528930638756
123,123,0.4138113367287476
124,124,0.3820697803936196
125,125,0.3503282240584916
126,126,0.3473932115187559
127,127,0.3444581989790202
128,128,0.3415231864392845
129,129,0.33858817389954876
130,130,0.33565316135981305
131,131,0.33271814882007733
132,132,0.3057466627884847
133,133,0.2787751767568921
134,134,0.25180369072529957
135,135,0.22483220469370696
136,136,0.19786071866211435
137,137,0.17088923263052178
138,138,0.15810126805228805
139,139,0.14531330347405433
140,140,0.13252533889582058
141,141,0.11973737431758685
142,142,0.10694940973935313
143,143,0.0941614451611194
