,idx,price
0,0,0.13429174897967788
1,1,0.15387392264341895
2,2,0.17345609630716002
3,3,0.19303826997090107
4,4,0.21262044363464214
5,5,0.2322026172983832
6,6,0.21992015781837954
7,7,0.20763769833837586
8,8,0.1953552388583722
9,9,0.18307277937836852
10,10,0.17079031989836485
11,11,0.15850786041836118
12,12,0.16554603354951547
13,13,0.17258420668066976
14,14,0.17962237981182405
15,15,0.18666055294297837
16,16,0.19369872607413266
17,17,0.20073689920528695
18,18,0.21643819266441794
19,19,0.23213948612354893
20,20,0.24784077958267992
21,21,0.26354207304181093
22,22,0.2792433665009419
23,23,0.2949446599600729
24,24,0.3065668665513105
25,25,0.3181890731425481
26,26,0.32981127973378566
27,27,0.3414334863250232
28,28,0.35305569291626077
29,29,0.36467789950749835
30,30,0.37340426725727854
31,31,0.3821306350070587
32,32,0.3908570027568389
33,33,0.3995833705066191
34,34,0.4083097382563992
35,35,0.4170361060061794
36,36,0.44424749181786277
37,37,0.47145887762954614
38,38,0.49867026344122944
39,39,0.5258816492529128
40,40,0.5530930350645962
41,41,0.5803044208762795
42,42,0.5289923739944188
43,43,0.4776803271125581
44,44,0.42636828023069734
45,45,0.37505623334883664
46,46,0.3237441864669759
47,47,0.27243213958511514
48,48,0.2454666258893163
49,49,0.21850111219351745
50,50,0.19153559849771862
51,51,0.16457008480191976
52,52,0.13760457110612093
53,53,0.11063905741032211
54,54,0.10225420202475485
55,55,0.09386934663918761
56,56,0.08548449125362037
57,57,0.07709963586805312
58,58,0.06871478048248586
59,59,0.06032992509691862
60,60,0.0547419673404395
61,61,0.04915400958396038
62,62,0.04356605182748126
63,63,0.03797809407100214
64,64,0.03239013631452302
65,65,0.0268021785580439
66,66,0.036287428023061376
67,67,0.04577267748807885
68,68,0.05525792695309632
69,69,0.06474317641811381
70,70,0.07422842588313128
71,71,0.08371367534814875
72,72,0.07923671049968223
73,73,0.07475974565121572
74,74,0.07028278080274922
75,75,0.0658058159542827
76,76,0.061328851105816186
77,77,0.056851886257349674
78,78,0.0526405303518983
79,79,0.04842917444644692
80,80,0.044217818540995546
81,81,0.040006462635544165
82,82,0.03579510673009279
83,83,0.03158375082464142
84,84,0.04055198596007973
85,85,0.04952022109551804
86,86,0.05848845623095635
87,87,0.06745669136639466
88,88,0.07642492650183297
89,89,0.08539316163727129
90,90,0.08989158742584497
91,91,0.09439001321441863
92,92,0.09888843900299231
93,93,0.10338686479156599
94,94,0.10788529058013965
95,95,0.11238371636871333
96,96,0.14540375591690782
97,97,0.17842379546510234
98,98,0.21144383501329683
99,99,0.24446387456149132
100,100,0.2774839141096858
101,101,0.3105039536578803
102,102,0.33922697585018524
103,103,0.3679499980424902
104,104,0.3966730202347951
105,105,0.42539604242710005
106,106,0.454119064619405
107,107,0.4828420868117099
108,108,0.5152773031901825
109,109,0.547712519568655
110,110,0.5801477359471275
111,111,0.6125829523256001
112,112,0.6450181687040726
113,113,0.6774533850825452
114,114,0.6468270230746066
115,115,0.616200661066668
116,116,0.5855742990587295
117,117,0.5549479370507909
118,118,0.5243215750428523
119,119,0.49369521303491376
120,120,0.45873776239714414
121,121,0.42378031175937453
122,122,0.3888228611216049
123,123,0.35386541048383535
124,124,0.3189079598460657
125,125,0.2839505092082961
126,126,0.2904889126355831
127,127,0.2970273160628701
128,128,0.3035657194901571
129,129,0.31010412291744405
130,130,0.316642526344731
131,131,0.323180929772018
132,132,0.3133377431338442
133,133,0.3034945564956704
134,134,0.2936513698574966
135,135,0.2838081832193229
136,136,0.2739649965811491
137,137,0.2641218099429753
138,138,0.24248346644909238
139,139,0.2208451229552095
140,140,0.1992067794613266
141,141,0.1775684359674437
142,142,0.1559300924735608
143,143,0.13429174897967788
