,idx,price
0,0,0.20672865840959742
1,1,0.20557693357311094
2,2,0.20442520873662445
3,3,0.203273483900138
4,4,0.2021217590636515
5,5,0.20097003422716503
6,6,0.1802681466863571
7,7,0.15956625914554914
8,8,0.1388643716047412
9,9,0.11816248406393326
10,10,0.09746059652312532
11,11,0.07675870898231738
12,12,0.09261843782841073
13,13,0.10847816667450408
14,14,0.12433789552059742
15,15,0.14019762436669075
16,16,0.15605735321278413
17,17,0.17191708205887746
18,18,0.16804081762456194
19,19,0.16416455319024642
20,20,0.1602882887559309
21,21,0.15641202432161538
22,22,0.15253575988729987
23,23,0.14865949545298435
24,24,0.1618429366343046
25,25,0.17502637781562486
26,26,0.1882098189969451
27,27,0.2013932601782654
28,28,0.21457670135958565
29,29,0.2277601425409059
30,30,0.2626263715777181
31,31,0.2974926006145303
32,32,0.33235882965134256
33,33,0.36722505868815475
34,34,0.40209128772496694
35,35,0.4369575167617792
36,36,0.4503349928670879
37,37,0.4637124689723966
38,38,0.4770899450777053
39,39,0.490467421183014
40,40,0.5038448972883227
41,41,0.5172223733936314
42,42,0.4781533556799407
43,43,0.43908433796625007
44,44,0.40001532025255937
45,45,0.3609463025388687
46,46,0.321877284825178
47,47,0.2828082671114873
48,48,0.24526397391971147
49,49,0.20771968072793562
50,50,0.17017538753615974
51,51,0.1326310943443839
52,52,0.09508680115260804
53,53,0.05754250796083217
54,54,0.06209231069197837
55,55,0.06664211342312457
56,56,0.07119191615427076
57,57,0.07574171888541696
58,58,0.08029152161656317
59,59,0.08484132434770936
60,60,0.07784829062084496
61,61,0.07085525689398056
62,62,0.06386222316711618
63,63,0.05686918944025178
64,64,0.04987615571338738
65,65,0.04288312198652299
66,66,0.024767237603125627
67,67,0.006651353219728262
68,68,-0.0114645311636691
69,69,-0.029580415547066467
70,70,-0.047696299930463835
71,71,-0.0658121843138612
72,72,-0.039308051979921
73,73,-0.012803919645980807
74,74,0.013700212687959387
75,75,0.04020434502189958
76,76,0.06670847735583978
77,77,0.09321260968977998
78,78,0.09772625120840485
79,79,0.10223989272702971
80,80,0.10675353424565456
81,81,0.11126717576427943
82,82,0.11578081728290429
83,83,0.12029445880152916
84,84,0.12060187876093806
85,85,0.12090929872034695
86,86,0.12121671867975585
87,87,0.12152413863916475
88,88,0.12183155859857364
89,89,0.12213897855798254
90,90,0.11623310849988253
91,91,0.11032723844178251
92,92,0.10442136838368249
93,93,0.09851549832558248
94,94,0.09260962826748247
95,95,0.08670375820938245
96,96,0.10263019332856418
97,97,0.11855662844774592
98,98,0.13448306356692769
99,99,0.15040949868610942
100,100,0.16633593380529116
101,101,0.1822623689244729
102,102,0.2428557384948202
103,103,0.3034491080651675
104,104,0.36404247763551484
105,105,0.4246358472058621
106,106,0.48522921677620945
107,107,0.5458225863465568
108,108,0.5617923473973542
109,109,0.5777621084481516
110,110,0.5937318694989488
111,111,0.6097016305497462
112,112,0.6256713916005436
113,113,0.641641152651341
114,114,0.6342880027959711
115,115,0.6269348529406011
116,116,0.6195817030852312
117,117,0.6122285532298612
118,118,0.6048754033744913
119,119,0.5975222535191214
120,120,0.5682708360832416
121,121,0.5390194186473619
122,122,0.5097680012114822
123,123,0.48051658377560247
124,124,0.45126516633972275
125,125,0.422013748903843
126,126,0.40823344939056677
127,127,0.3944531498772906
128,128,0.3806728503640143
129,129,0.3668925508507381
130,130,0.3531122513374619
131,131,0.33933195182418563
132,132,0.32256301316327474
133,133,0.3057940745023638
134,134,0.28902513584145284
135,135,0.27225619718054195
136,136,0.25548725851963106
137,137,0.2387183198587201
138,138,0.23338670961719965
139,139,0.22805509937567922
140,140,0.22272348913415876
141,141,0.2173918788926383
142,142,0.21206026865111788
143,143,0.20672865840959742
